week,week_end,economy_axis,markets_axis,gap
2026-W05,2026-02-01,-0.5384,-0.1550589553648006,0.38334104463519936
2026-W06,2026-02-08,-0.5384,-0.5945895268164119,-0.05618952681641187
2026-W07,2026-02-15,-0.5384,-0.9048122148241143,-0.36641221482411435
2026-W08,2026-02-22,-0.5384,-0.8038461957857672,-0.2654461957857672
2026-W09,2026-03-01,-0.4325,-0.7522072296321851,-0.3197072296321851
2026-W10,2026-03-08,-0.4325,-0.47040453344439875,-0.03790453344439876
2026-W11,2026-03-15,-0.4325,0.2309668040354616,0.6634668040354617
2026-W12,2026-03-22,-0.4325,-0.022823982138978585,0.4096760178610214
2026-W13,2026-03-29,-0.4325,-0.05619385473063075,0.37630614526936923
2026-W14,2026-04-05,-0.44380000000000003,-0.24537114617056802,0.198428853829432
2026-W15,2026-04-12,-0.44380000000000003,-0.07994281727206648,0.36385718272793355
2026-W16,2026-04-19,-0.44380000000000003,-0.05596969248608601,0.387830307513914
2026-W17,2026-04-26,-0.44380000000000003,-0.05045915717552134,0.3933408428244787
2026-W18,2026-05-03,-0.47080000000000005,0.19804420100431244,0.6688442010043125
2026-W19,2026-05-10,-0.47080000000000005,-0.20169403084647883,0.26910596915352125
2026-W20,2026-05-17,-0.47080000000000005,0.16247392903135188,0.6332739290313519
2026-W21,2026-05-24,-0.47080000000000005,-0.09006126567176201,0.380738734328238
2026-W22,2026-05-31,-0.47080000000000005,-0.144182695432183,0.326617304567817
2026-W23,2026-06-07,-0.47080000000000005,-0.22114106409038295,0.2496589359096171
